"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"4065","Antarctica","Temperate Broadleaf and Mixed Forests",151.959716,-29.053857,25.2301197052002,44180.0527225876,14.7926874160767,467.722869873047,852,37.0601768493652
"4066","Antarctica","Temperate Broadleaf and Mixed Forests",152.626514,-30.49743,37.1883316040039,59122.1307694274,15.3492708206177,398.962188720703,1524,47.7986640930176
"4067","Antarctica","Temperate Broadleaf and Mixed Forests",151.260536,-33.811808,NA,7106.22065042094,17.3169631958008,368.377990722656,1320,27.2282981872559
"4068","Antarctica","Temperate Broadleaf and Mixed Forests",150.769695,-34.392728,36.4410514831543,69684.4584195952,15.1647605895996,372.317962646484,1270,25.4154834747314
"4069","Antarctica","Temperate Broadleaf and Mixed Forests",152.452581,-32.30868,36.5909156799316,61938.2942396561,17.9916534423828,375.150634765625,1166,31.1861610412598
"4070","Antarctica","Temperate Broadleaf and Mixed Forests",151.441935,-33.482949,NA,30932.9244629365,17.4889736175537,374.527160644531,1299,28.776762008667
"4071","Antarctica","Temperate Broadleaf and Mixed Forests",152.212294,-29.83905,29.9789581298828,82547.2942766855,15.4902811050415,431.663452148438,1016,46.1491203308105
"4072","Antarctica","Temperate Broadleaf and Mixed Forests",152.971197,-30.643217,33.1948547363281,58233.1030345203,18.4855480194092,371.129852294922,1580,46.1221580505371
"4073","Antarctica","Temperate Broadleaf and Mixed Forests",152.318643,-30.915768,35.7591934204102,36255.6426561691,14.4377183914185,427.649078369141,1261,47.083812713623
"4074","Antarctica","Temperate Broadleaf and Mixed Forests",152.917495,-31.45388,40.9249153137207,0,18.3766326904297,368.116241455078,1457,35.9283981323242
"4075","Antarctica","Temperate Broadleaf and Mixed Forests",152.140026,-32.44385,27.8809051513672,52032.7320344635,17.1704578399658,386.916198730469,1187,30.7397174835205
"4076","Antarctica","Temperate Broadleaf and Mixed Forests",152.519175,-32.052238,28.9550189971924,52736.7255701052,18.2138710021973,365.945770263672,1187,34.0509834289551
"4077","Antarctica","Temperate Broadleaf and Mixed Forests",151.170167,-33.908784,NA,0,17.8208103179932,368.488037109375,1239,25.0575790405273
"4078","Antarctica","Temperate Broadleaf and Mixed Forests",151.615588,-33.1246,NA,65852.8146582396,17.8365669250488,378.667388916016,1156,29.4896793365479
"4079","Antarctica","Temperate Broadleaf and Mixed Forests",151.525753,-32.954643,30.2659873962402,64952.8914217485,17.634937286377,401.298736572266,1040,30.3178424835205
"4080","Antarctica","Temperate Broadleaf and Mixed Forests",150.601177,-34.865096,NA,51057.0899478389,16.5683326721191,364.693511962891,1155,23.4857139587402
"4081","Antarctica","Temperate Broadleaf and Mixed Forests",151.737541,-32.810854,30.9906787872314,64279.0803798445,17.9430408477783,412.100463867188,1076,29.076042175293
"4082","Antarctica","Temperate Broadleaf and Mixed Forests",152.461894,-29.6201,29.9599437713623,62317.6335862838,16.1695213317871,404.028717041016,1116,47.3004760742188
"4083","Antarctica","Temperate Broadleaf and Mixed Forests",150.33988,-33.794024,31.4823093414307,67193.1445733865,13.9018955230713,421.853454589844,1170,36.4391021728516
"4084","Antarctica","Temperate Broadleaf and Mixed Forests",152.177379,-31.73694,27.5616016387939,60898.2502112136,17.2203845977783,397.613189697266,1213,44.0261039733887
"4085","Antarctica","Temperate Broadleaf and Mixed Forests",153.5401,-28.553178,35.4698143005371,40997.8517008265,19.6928997039795,344.521697998047,1770,39.2798385620117
"4086","Antarctica","Temperate Broadleaf and Mixed Forests",150.82929,-33.765963,NA,0,17.3913650512695,435.86669921875,859,33.1460151672363
"4087","Antarctica","Temperate Broadleaf and Mixed Forests",152.410738,-29.308546,25.8725833892822,54116.6982547485,16.6513023376465,402.892639160156,1085,48.7163734436035
"4088","Antarctica","Temperate Broadleaf and Mixed Forests",152.712425,-28.86176,19.6505832672119,33194.8647928956,18.3608226776123,400.681610107422,1075,50.0157661437988
"4089","Antarctica","Temperate Broadleaf and Mixed Forests",151.39296,-33.446532,36.1142959594727,52600.6295178085,17.4889736175537,374.527160644531,1299,28.776762008667
"4090","Antarctica","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.744986,-31.838133,26.2254333496094,65425.8019842501,16.0170307159424,496.6318359375,797,25.8350353240967
"4091","Antarctica","Temperate Broadleaf and Mixed Forests",153.290278,-28.435556,27.1049175262451,55282.2665231323,18.6093330383301,371.135467529297,1646,48.2552375793457
"4092","Antarctica","Temperate Broadleaf and Mixed Forests",152.545216,-29.466084,30.3031940460205,56957.7674735531,18.1943950653076,396.211608886719,1125,52.2674522399902
"4093","Antarctica","Temperate Broadleaf and Mixed Forests",153.036451,-30.29971,38.127799987793,54700.9328831255,18.4265766143799,365.715881347656,1660,45.9088821411133
"4094","Antarctica","Temperate Broadleaf and Mixed Forests",152.149536,-31.81108,25.2633152008057,57587.4773848865,16.6910839080811,417.201812744141,1176,44.4778251647949
"4095","Antarctica","Temperate Broadleaf and Mixed Forests",152.663006,-28.449215,27.1060829162598,54105.6806062858,16.9476871490479,418.309448242188,1151,44.6701126098633
"4096","Antarctica","Temperate Broadleaf and Mixed Forests",151.714089,-32.109171,30.0401782989502,56764.1158119922,15.5664691925049,421.052856445312,1282,39.5581207275391
"4097","Antarctica","Temperate Broadleaf and Mixed Forests",153.331172,-28.974955,31.5172080993652,44085.7522785251,19.462646484375,386.521789550781,1298,44.5534324645996
"4098","Antarctica","Temperate Broadleaf and Mixed Forests",152.661841,-30.661263,37.0931663513184,59441.569286719,16.4922714233398,385.565490722656,1506,49.4072570800781
"4099","Antarctica","Temperate Broadleaf and Mixed Forests",152.794694,-30.025344,36.0987510681152,52134.7735369663,16.4796867370605,391.321472167969,1489,47.6343040466309
"4100","Antarctica","Temperate Broadleaf and Mixed Forests",152.37392,-28.987679,23.955249786377,58534.3172375032,16.9969692230225,409.183380126953,1099,48.8594017028809
"4101","Antarctica","Temperate Broadleaf and Mixed Forests",152.489747,-28.621296,27.6795959472656,55862.4825191986,16.9640522003174,421.327697753906,1024,45.046215057373
"4102","Antarctica","Temperate Broadleaf and Mixed Forests",151.805236,-32.299858,26.085262298584,55551.2339501268,16.5184059143066,416.726989746094,1257,39.2077484130859
"4103","Antarctica","Temperate Broadleaf and Mixed Forests",151.426592,-33.382969,36.8635406494141,65555.9733135157,17.4889736175537,374.527160644531,1299,28.776762008667
"4104","Antarctica","Temperate Broadleaf and Mixed Forests",152.583711,-31.585884,33.5634155273438,57129.3533014689,17.3171558380127,377.235290527344,1491,41.730152130127
"4105","Antarctica","Temperate Broadleaf and Mixed Forests",150.733164,-34.74991,38.457405090332,42796.9713998802,16.1004543304443,353.6513671875,1383,24.8317050933838
"4106","Antarctica","Temperate Broadleaf and Mixed Forests",151.403882,-33.131438,30.338737487793,64172.5866236114,17.0380725860596,387.985809326172,1114,31.1929512023926
"4107","Antarctica","Temperate Broadleaf and Mixed Forests",152.974536,-28.334991,33.5008316040039,53965.8407521556,17.9403133392334,393.979095458984,1290,46.8433303833008
"4108","Antarctica","Temperate Broadleaf and Mixed Forests",152.839172,-30.735604,32.7306251525879,48276.7338351141,18.655216217041,370.006927490234,1434,43.8522491455078
"4109","Antarctica","Temperate Broadleaf and Mixed Forests",152.520106,-31.037995,29.25608253479,58675.3907751087,17.2647819519043,378.648132324219,1408,47.8957595825195
"4110","Antarctica","Temperate Broadleaf and Mixed Forests",152.364902,-30.975511,35.6771926879883,56112.1934907591,16.8621349334717,395.149444580078,1300,49.786434173584
"4111","Antarctica","Temperate Broadleaf and Mixed Forests",152.690597,-30.645092,37.4317512512207,57339.5558650996,17.8510627746582,380.039093017578,1545,48.9035682678223
"4112","Antarctica","Temperate Broadleaf and Mixed Forests",151.708053,-31.878629,26.8249492645264,60757.8301594094,15.6450939178467,430.626220703125,1193,41.2843284606934
"4113","Antarctica","Temperate Broadleaf and Mixed Forests",152.726406,-30.157435,38.1293334960938,57088.1836959882,16.4796867370605,391.321472167969,1489,47.6343040466309
"4114","Antarctica","Temperate Broadleaf and Mixed Forests",151.4143,-33.441074,36.0893936157227,53607.0648325645,17.4889736175537,374.527160644531,1299,28.776762008667
"4115","Antarctica","Temperate Broadleaf and Mixed Forests",153.260496,-28.519142,40.4507484436035,60909.4510799945,18.3150825500488,374.527160644531,1606,47.3086013793945
"4116","Antarctica","Temperate Broadleaf and Mixed Forests",150.392747,-35.299241,32.597225189209,60111.0563291155,15.8727388381958,353.893646240234,1155,23.366720199585
"4117","Antarctica","Temperate Broadleaf and Mixed Forests",150.592219,-34.7282,35.3792495727539,62529.0270819823,15.3587913513184,381.967864990234,1359,22.8795795440674
"4118","Antarctica","Temperate Broadleaf and Mixed Forests",151.49202,-32.115317,25.5180015563965,59273.1837070263,13.0580205917358,443.658660888672,1271,25.1332263946533
"4119","Antarctica","Temperate Broadleaf and Mixed Forests",152.006458,-32.03501,28.9349765777588,57989.1024295411,17.0652809143066,408.470458984375,1067,42.2439460754395
"4120","Antarctica","Temperate Broadleaf and Mixed Forests",152.261248,-29.642369,27.1923294067383,58436.300474655,14.5360412597656,427.578735351562,1020,44.021614074707
"4121","Antarctica","Temperate Broadleaf and Mixed Forests",151.397536,-33.122374,33.8916130065918,61512.5757231692,17.0380725860596,387.985809326172,1114,31.1929512023926
"4122","Antarctica","Temperate Broadleaf and Mixed Forests",153.207432,-28.732564,25.4210891723633,53583.1729030821,19.2577285766602,382.797027587891,1390,46.9329719543457
"4123","Antarctica","Temperate Broadleaf and Mixed Forests",152.377922,-29.332737,34.264347076416,57102.0473667256,16.6513023376465,402.892639160156,1085,48.7163734436035
"4124","Antarctica","Temperate Broadleaf and Mixed Forests",152.483072,-31.10281,32.4947166442871,59565.1941426959,15.5168857574463,393.6962890625,1450,47.882884979248
"4125","Antarctica","Temperate Broadleaf and Mixed Forests",152.854723,-31.139773,30.3365116119385,56928.6659796923,18.5534801483154,372.924072265625,1397,38.4229278564453
"4126","Antarctica","Temperate Broadleaf and Mixed Forests",152.959973,-30.362556,39.8381652832031,55075.2886371004,18.1677703857422,381.426025390625,1784,47.3538398742676
"4127","Antarctica","Temperate Broadleaf and Mixed Forests",152.288021,-32.346671,35.7133331298828,57018.7248733903,17.8216667175293,380.050018310547,1171,27.5784530639648
"4128","Antarctica","Temperate Broadleaf and Mixed Forests",151.239182,-33.808184,NA,NA,17.3169631958008,368.377990722656,1320,27.2282981872559
"4129","Antarctica","Temperate Broadleaf and Mixed Forests",152.659435,-31.431743,32.5497512817383,34728.3241916968,17.8018951416016,387.802734375,1377,45.0151252746582
"4130","Antarctica","Temperate Broadleaf and Mixed Forests",151.38364,-33.511154,36.2906265258789,57778.6677868407,17.3700981140137,352.875762939453,1330,27.9348850250244
"4131","Antarctica","Temperate Broadleaf and Mixed Forests",152.519741,-32.348169,34.7209358215332,58369.1319060336,18.0987319946289,335.086212158203,1259,25.1427154541016
"4132","Antarctica","Temperate Broadleaf and Mixed Forests",152.558747,-32.222345,NA,51511.7389525563,18.3671131134033,345.830657958984,1216,30.252534866333
"4133","Antarctica","Temperate Broadleaf and Mixed Forests",152.549377,-29.457975,30.3031940460205,55072.8456995255,18.1943950653076,396.211608886719,1125,52.2674522399902
"4134","Antarctica","Temperate Broadleaf and Mixed Forests",152.385852,-28.981894,26.046875,57914.3241103739,16.9969692230225,409.183380126953,1099,48.8594017028809
"4135","Antarctica","Temperate Broadleaf and Mixed Forests",153.019299,-30.414449,35.9002380371094,61699.0146115403,18.8230838775635,356.799743652344,1708,45.600700378418
"4136","Antarctica","Temperate Broadleaf and Mixed Forests",150.938545,-32.626966,23.6591663360596,65199.292212895,16.6940937042236,462.208740234375,798,30.2197132110596
"4137","Antarctica","Temperate Broadleaf and Mixed Forests",150.326667,-35.59312,34.1184997558594,67173.2224174634,15.7388601303101,351.9375,1112,23.5066547393799
"4138","Antarctica","Temperate Broadleaf and Mixed Forests",152.715197,-31.465996,31.6946277618408,38034.2935920173,18.2116985321045,380.246337890625,1379,40.0679130554199
"4139","Oblonga","Temperate Broadleaf and Mixed Forests",151.902731,-25.283694,14.1840000152588,54371.5210731845,20.9642925262451,405.673400878906,885,49.9160614013672
"4140","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.801075,-23.26509,NA,11791.3228670637,22.3151626586914,364.853363037109,976,59.3196868896484
"4141","Antarctica","Tropical and Subtropical Grasslands, Savannas and Shrublands",152.31909,-28.26594,18.4582614898682,45453.8124754603,16.9429264068604,457.685729980469,838,42.450511932373
"4142","Antarctica","Temperate Broadleaf and Mixed Forests",153.188846,-27.915069,35.2022094726562,49580.6761950832,19.167667388916,370.953002929688,1438,44.3425521850586
"4143","Antarctica","Temperate Broadleaf and Mixed Forests",153.242733,-27.873401,33.3374938964844,55112.8426949703,19.167667388916,370.953002929688,1438,44.3425521850586
"4144","Antarctica","Temperate Broadleaf and Mixed Forests",152.612576,-26.64052,32.6855850219727,56905.4153213234,18.5013332366943,395.265045166016,1133,45.4559020996094
"4145","Antarctica","Temperate Broadleaf and Mixed Forests",152.844,-26.3006,24.3755588531494,38892.4914547294,20.249719619751,371.705810546875,1459,44.5873908996582
"4146","Antarctica","Temperate Broadleaf and Mixed Forests",153.414722,-28.188056,37.1435852050781,51677.693809362,19.3577079772949,359.927673339844,1774,45.9340019226074
"4147","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.801075,-23.26509,NA,11791.3228670637,22.3151626586914,364.853363037109,976,59.3196868896484
"4148","Oblonga","Temperate Broadleaf and Mixed Forests",151.251067,-23.898421,NA,40982.9558889636,22.2091636657715,360.67626953125,953,56.0688705444336
"4149","Antarctica","Temperate Broadleaf and Mixed Forests",152.9393,-26.3545,30.9009170532227,50278.238697559,20.0207710266113,376.339141845703,1486,46.0835227966309
"4150","Oblonga","Temperate Broadleaf and Mixed Forests",151.904953,-25.277305,14.1840000152588,53121.9279669126,20.9642925262451,405.673400878906,885,49.9160614013672
"4151","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.813574,-23.356755,NA,NA,22.3261184692383,370.309143066406,943,60.1054420471191
"4152","Antarctica","Temperate Broadleaf and Mixed Forests",152.461896,-26.171744,21.2771911621094,51495.719389409,19.5215320587158,399.429077148438,1037,45.4486274719238
"4153","Antarctica","Temperate Broadleaf and Mixed Forests",152.948616,-26.958141,24.0624160766602,54998.6109339688,19.8246669769287,384.086578369141,1501,48.7363090515137
"4154","Oblonga","Tropical and Subtropical Moist Broadleaf Forests",148.897778,-21.230833,40.1620407104492,50536.3998304154,22.3325004577637,361.934143066406,1520,81.1344299316406
"4155","Antarctica","Temperate Broadleaf and Mixed Forests",152.951058,-26.43174,34.0424652099609,27997.8601672663,20.0207710266113,376.339141845703,1486,46.0835227966309
"4156","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",148.013046,-22.656217,NA,16225.5311169443,22.1273860931396,441.065765380859,613,62.055778503418
"4157","Oblonga","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.486079,-23.615921,16.0764999389648,32166.7233471261,21.439416885376,388.622192382812,786,57.8347854614258
"4158","Antarctica","Temperate Broadleaf and Mixed Forests",152.917726,-26.48174,24.6633338928223,31388.1017529044,20.0207710266113,376.339141845703,1486,46.0835227966309
"4159","Antarctica","Temperate Broadleaf and Mixed Forests",152.8574,-26.4535,23.5869998931885,28251.4004434755,20.0207710266113,376.339141845703,1486,46.0835227966309
